station,date,tmpf
DEN,2017-02-03,23
DEN,2017-02-03,23
DEN,2017-02-03,23
DEN,2017-02-03,21.9
DEN,2017-02-03,21.2
DEN,2017-02-03,21.9
DEN,2017-02-03,21
DEN,2017-02-03,21
DEN,2017-02-03,21
DEN,2017-02-03,19.9
DEN,2017-02-03,19
DEN,2017-02-03,18
DEN,2017-02-03,19
DEN,2017-02-03,21
DEN,2017-02-03,30
DEN,2017-02-04,36
DEN,2017-02-04,36
DEN,2017-02-04,34
DEN,2017-02-04,37
DEN,2017-02-04,41
DEN,2017-02-04,37.9
DEN,2017-02-04,36
DEN,2017-02-04,42.1
DEN,2017-02-04,46.9
DEN,2017-02-04,53.6
DEN,2017-02-04,53.1
DEN,2017-02-04,57
DEN,2017-02-04,59
DEN,2017-02-04,59
DEN,2017-02-04,59
DEN,2017-02-04,57.9
DEN,2017-02-04,55.9
DEN,2017-02-04,52
DEN,2017-02-04,51.1
DEN,2017-02-04,39.9
DEN,2017-02-04,35.1
DEN,2017-02-04,32
DEN,2017-02-04,33.1
DEN,2017-02-04,37
DEN,2017-02-04,35.1
DEN,2017-02-05,43
DEN,2017-02-05,30.9
DEN,2017-02-05,30.9
DEN,2017-02-05,32
DEN,2017-02-05,30.9
DEN,2017-02-05,33.1
DEN,2017-02-05,33.1
DEN,2017-02-05,35.1
DEN,2017-02-05,44.1
DEN,2017-02-05,44.1
DEN,2017-02-05,46.9
DEN,2017-02-05,48.9
DEN,2017-02-05,53.1
DEN,2017-02-05,55.9
DEN,2017-02-05,57.9
DEN,2017-02-05,55.9
DEN,2017-02-05,51.1
DEN,2017-02-05,43
DEN,2017-02-05,37.9
DEN,2017-02-05,37.9
DEN,2017-02-05,39
DEN,2017-02-05,42.1
DEN,2017-02-05,39.9
DEN,2017-02-05,44.1
DEN,2017-02-06,43
DEN,2017-02-06,39.9
DEN,2017-02-06,42.1
DEN,2017-02-06,43
DEN,2017-02-06,39.9
DEN,2017-02-06,39
DEN,2017-02-06,39.9
DEN,2017-02-06,39
DEN,2017-02-06,48.9
DEN,2017-02-06,55
DEN,2017-02-06,57
DEN,2017-02-06,57
DEN,2017-02-06,59
DEN,2017-02-06,59
DEN,2017-02-06,61
DEN,2017-02-06,61
DEN,2017-02-06,59
DEN,2017-02-06,55
DEN,2017-02-06,52
DEN,2017-02-06,50
DEN,2017-02-06,48
DEN,2017-02-06,48.9
DEN,2017-02-06,39.9
DEN,2017-02-06,43
DEN,2017-02-06,39
DEN,2017-02-07,36
DEN,2017-02-07,36
DEN,2017-02-07,37
DEN,2017-02-07,33.1
DEN,2017-02-07,41
DEN,2017-02-07,39
DEN,2017-02-07,42.1
DEN,2017-02-07,42.1
DEN,2017-02-07,46.9
DEN,2017-02-07,57
DEN,2017-02-07,60.1
DEN,2017-02-07,60.1
DEN,2017-02-07,61
DEN,2017-02-07,61
DEN,2017-02-07,62.1
DEN,2017-02-07,59
DEN,2017-02-07,55.9
DEN,2017-02-07,41
DEN,2017-02-07,37
DEN,2017-02-07,39.9
DEN,2017-02-07,45
DEN,2017-02-07,39
DEN,2017-02-07,46.9
DEN,2017-02-07,48
DEN,2017-02-08,48
DEN,2017-02-08,48.9
DEN,2017-02-08,48.9
DEN,2017-02-08,46.9
DEN,2017-02-08,46
DEN,2017-02-08,44.1
DEN,2017-02-08,41
DEN,2017-02-08,44.1
DEN,2017-02-08,48
DEN,2017-02-08,52
DEN,2017-02-08,55.9
DEN,2017-02-08,50
DEN,2017-02-08,50
DEN,2017-02-08,54
DEN,2017-02-08,55.9
DEN,2017-02-08,57
DEN,2017-02-08,57
DEN,2017-02-08,55
DEN,2017-02-08,54
DEN,2017-02-08,50
DEN,2017-02-08,44.1
DEN,2017-02-08,37.9
DEN,2017-02-08,37.9
DEN,2017-02-08,37.9
DEN,2017-02-08,35.1
DEN,2017-02-08,35.1
DEN,2017-02-09,34
DEN,2017-02-09,37.9
DEN,2017-02-09,33.1
DEN,2017-02-09,37.9
DEN,2017-02-09,35.1
DEN,2017-02-09,36
DEN,2017-02-09,39
DEN,2017-02-09,44.1
DEN,2017-02-09,57
DEN,2017-02-09,62.1
DEN,2017-02-09,64
DEN,2017-02-09,66.9
DEN,2017-02-09,66.9
DEN,2017-02-09,66
DEN,2017-02-09,66.9
DEN,2017-02-09,66.9
DEN,2017-02-09,63
DEN,2017-02-09,55.9
DEN,2017-02-09,53.1
DEN,2017-02-09,52
DEN,2017-02-09,55
DEN,2017-02-09,55
DEN,2017-02-09,57
DEN,2017-02-09,59
DEN,2017-02-10,46.9
DEN,2017-02-10,45
DEN,2017-02-10,48.9
DEN,2017-02-10,54
DEN,2017-02-10,57
DEN,2017-02-10,64
DEN,2017-02-10,62.1
DEN,2017-02-10,61
DEN,2017-02-10,61
DEN,2017-02-10,71.1
DEN,2017-02-10,75
DEN,2017-02-10,75
DEN,2017-02-10,79
DEN,2017-02-10,79
DEN,2017-02-10,77
DEN,2017-02-10,73.9
DEN,2017-02-10,72
DEN,2017-02-10,64
DEN,2017-02-10,64
DEN,2017-02-10,59
DEN,2017-02-10,60.1
DEN,2017-02-10,57
DEN,2017-02-10,48.9
DEN,2017-02-10,42.1
DEN,2017-02-11,51.1
DEN,2017-02-11,44.1
DEN,2017-02-11,44.1
DEN,2017-02-11,43
DEN,2017-02-11,46
DEN,2017-02-11,46
DEN,2017-02-11,39.9
DEN,2017-02-11,41
DEN,2017-02-11,46
DEN,2017-02-11,51.1
DEN,2017-02-11,50
DEN,2017-02-11,53.1
DEN,2017-02-11,53.1
DEN,2017-02-11,53.1
DEN,2017-02-11,54
DEN,2017-02-11,53.1
DEN,2017-02-11,50
DEN,2017-02-11,46
DEN,2017-02-11,44.1
DEN,2017-02-11,44.1
DEN,2017-02-11,42.1
DEN,2017-02-11,37.9
DEN,2017-02-11,36
DEN,2017-02-11,33.1
DEN,2017-02-12,30
DEN,2017-02-12,28.9
DEN,2017-02-12,28.9
DEN,2017-02-12,30
DEN,2017-02-12,30
DEN,2017-02-12,30
DEN,2017-02-12,28.9
DEN,2017-02-12,30.9
DEN,2017-02-12,34
DEN,2017-02-12,37
DEN,2017-02-12,41
DEN,2017-02-12,45
DEN,2017-02-12,46.9
DEN,2017-02-12,46.9
DEN,2017-02-12,48.9
DEN,2017-02-12,46.9
DEN,2017-02-12,48
DEN,2017-02-12,39.9
DEN,2017-02-12,39
DEN,2017-02-12,37
DEN,2017-02-12,36
DEN,2017-02-12,36
DEN,2017-02-12,30
DEN,2017-02-12,33.1
DEN,2017-02-13,30.9
DEN,2017-02-13,33.1
DEN,2017-02-13,30.9
DEN,2017-02-13,30
DEN,2017-02-13,28
DEN,2017-02-13,30.9
DEN,2017-02-13,33.1
DEN,2017-02-13,32
DEN,2017-02-13,34
DEN,2017-02-13,37.9
DEN,2017-02-13,43
DEN,2017-02-13,45
DEN,2017-02-13,46
DEN,2017-02-13,48
DEN,2017-02-13,48
DEN,2017-02-13,46.9
DEN,2017-02-13,44.1
DEN,2017-02-13,39.9
DEN,2017-02-13,39
DEN,2017-02-13,37
DEN,2017-02-13,37
DEN,2017-02-13,36
DEN,2017-02-13,33.1
DEN,2017-02-13,30.9
DEN,2017-02-14,30.9
DEN,2017-02-14,28.9
DEN,2017-02-14,28
DEN,2017-02-14,27
DEN,2017-02-14,24.1
DEN,2017-02-14,30
DEN,2017-02-14,28.9
DEN,2017-02-14,30
DEN,2017-02-14,37
DEN,2017-02-14,41
DEN,2017-02-14,43
DEN,2017-02-14,44.1
DEN,2017-02-14,46
DEN,2017-02-14,46.9
DEN,2017-02-14,48
DEN,2017-02-14,48
DEN,2017-02-14,45
DEN,2017-02-14,39
DEN,2017-02-14,37.9
DEN,2017-02-14,39
DEN,2017-02-14,35.1
DEN,2017-02-14,36
DEN,2017-02-14,30.9
DEN,2017-02-14,30
DEN,2017-02-15,28.9
DEN,2017-02-15,27
DEN,2017-02-15,28
DEN,2017-02-15,30
DEN,2017-02-15,30
DEN,2017-02-15,30.9
DEN,2017-02-15,30.9
DEN,2017-02-15,34
DEN,2017-02-15,42.1
DEN,2017-02-15,48.9
DEN,2017-02-15,55
DEN,2017-02-15,59
DEN,2017-02-15,61
DEN,2017-02-15,63
DEN,2017-02-15,64.9
DEN,2017-02-15,64
DEN,2017-02-15,60.1
DEN,2017-02-15,55
DEN,2017-02-15,48
DEN,2017-02-15,48
DEN,2017-02-15,44.1
DEN,2017-02-15,45
DEN,2017-02-15,53.1
DEN,2017-02-15,51.1
DEN,2017-02-16,55.9
DEN,2017-02-16,55
DEN,2017-02-16,54
DEN,2017-02-16,53.1
DEN,2017-02-16,53.1
DEN,2017-02-16,44.1
DEN,2017-02-16,45
DEN,2017-02-16,50
DEN,2017-02-16,60.1
DEN,2017-02-16,66
DEN,2017-02-16,70
DEN,2017-02-16,71.1
DEN,2017-02-16,73
DEN,2017-02-16,73.9
DEN,2017-02-16,73
DEN,2017-02-16,70
DEN,2017-02-16,57.9
DEN,2017-02-16,53.1
DEN,2017-02-16,42.1
DEN,2017-02-16,46.9
DEN,2017-02-16,44.1
DEN,2017-02-16,44.1
DEN,2017-02-16,39.9
DEN,2017-02-17,46
DEN,2017-02-17,43
DEN,2017-02-17,45
DEN,2017-02-17,42.1
DEN,2017-02-17,28
DEN,2017-02-17,30.9
DEN,2017-02-17,41
DEN,2017-02-17,46.9
DEN,2017-02-17,44.1
DEN,2017-02-17,50
DEN,2017-02-17,57.9
DEN,2017-02-17,62.1
DEN,2017-02-17,64
DEN,2017-02-17,66
DEN,2017-02-17,62.1
DEN,2017-02-17,61
DEN,2017-02-17,57
DEN,2017-02-17,46
DEN,2017-02-17,39.9
DEN,2017-02-17,36
DEN,2017-02-17,33.1
DEN,2017-02-17,33.1
DEN,2017-02-17,30.9
DEN,2017-02-17,35.1
DEN,2017-02-18,36
DEN,2017-02-18,36
DEN,2017-02-18,30
DEN,2017-02-18,30
DEN,2017-02-18,34
DEN,2017-02-18,39.9
DEN,2017-02-18,39.9
DEN,2017-02-18,42.1
DEN,2017-02-18,44.1
DEN,2017-02-18,48.9
DEN,2017-02-18,55.9
DEN,2017-02-18,60.1
DEN,2017-02-18,62.1
DEN,2017-02-18,63
DEN,2017-02-18,64.9
DEN,2017-02-18,66
DEN,2017-02-18,64.9
DEN,2017-02-18,60.1
DEN,2017-02-18,54
DEN,2017-02-18,55.9
DEN,2017-02-18,51.1
DEN,2017-02-18,50
DEN,2017-02-18,46
DEN,2017-02-18,46
DEN,2017-02-18,43
DEN,2017-02-19,43
DEN,2017-02-19,43
DEN,2017-02-19,39
DEN,2017-02-19,42.1
DEN,2017-02-19,46.9
DEN,2017-02-19,42.1
DEN,2017-02-19,39
DEN,2017-02-19,39.9
DEN,2017-02-19,48
DEN,2017-02-19,54
DEN,2017-02-19,57
DEN,2017-02-19,59
DEN,2017-02-19,60.1
DEN,2017-02-19,64
DEN,2017-02-19,63
DEN,2017-02-19,63
DEN,2017-02-19,62.1
DEN,2017-02-19,59
DEN,2017-02-19,57
DEN,2017-02-19,54
DEN,2017-02-19,55.4
DEN,2017-02-19,55
DEN,2017-02-19,51.1
DEN,2017-02-19,46.9
DEN,2017-02-19,48
DEN,2017-02-19,46
DEN,2017-02-19,45
DEN,2017-02-20,41
DEN,2017-02-20,39.9
DEN,2017-02-20,39
DEN,2017-02-20,34
DEN,2017-02-20,25
DEN,2017-02-20,30.9
DEN,2017-02-20,37
DEN,2017-02-20,39.9
DEN,2017-02-20,48.9
DEN,2017-02-20,52
DEN,2017-02-20,54
DEN,2017-02-20,57
DEN,2017-02-20,57.9
DEN,2017-02-20,59
DEN,2017-02-20,62.1
DEN,2017-02-20,61
DEN,2017-02-20,59
DEN,2017-02-20,54
DEN,2017-02-20,48.9
DEN,2017-02-20,39
DEN,2017-02-20,39
DEN,2017-02-20,46
DEN,2017-02-20,48
DEN,2017-02-20,46.9
DEN,2017-02-21,48
DEN,2017-02-21,44.1
DEN,2017-02-21,42.1
DEN,2017-02-21,48
DEN,2017-02-21,46.9
DEN,2017-02-21,44.1
DEN,2017-02-21,39
DEN,2017-02-21,53.1
DEN,2017-02-21,57
DEN,2017-02-21,62.1
DEN,2017-02-21,64.9
DEN,2017-02-21,69.1
DEN,2017-02-21,71.1
DEN,2017-02-21,72
DEN,2017-02-21,72
DEN,2017-02-21,72
DEN,2017-02-21,68
DEN,2017-02-21,66.9
DEN,2017-02-21,64
DEN,2017-02-21,61
DEN,2017-02-21,57
DEN,2017-02-21,55.9
DEN,2017-02-21,57.9
DEN,2017-02-21,57
DEN,2017-02-21,53.1
DEN,2017-02-22,53.1
DEN,2017-02-22,50
DEN,2017-02-22,48.9
DEN,2017-02-22,46.9
DEN,2017-02-22,44.1
DEN,2017-02-22,36
DEN,2017-02-22,36
DEN,2017-02-22,30.9
DEN,2017-02-22,39
DEN,2017-02-22,44.1
DEN,2017-02-22,46.9
DEN,2017-02-22,50
DEN,2017-02-22,53.1
DEN,2017-02-22,54
DEN,2017-02-22,55.9
DEN,2017-02-22,57
DEN,2017-02-22,55
DEN,2017-02-22,51.1
DEN,2017-02-22,46.9
DEN,2017-02-22,44.1
DEN,2017-02-22,37
DEN,2017-02-22,33.1
DEN,2017-02-22,32
DEN,2017-02-22,32
DEN,2017-02-22,33.1
DEN,2017-02-23,32
DEN,2017-02-23,28.9
DEN,2017-02-23,27
DEN,2017-02-23,28
DEN,2017-02-23,28.9
DEN,2017-02-23,28.9
DEN,2017-02-23,28
DEN,2017-02-23,27
DEN,2017-02-23,27
DEN,2017-02-23,28
DEN,2017-02-23,28
DEN,2017-02-23,28
DEN,2017-02-23,28
DEN,2017-02-23,28.9
DEN,2017-02-23,28.9
DEN,2017-02-23,28.9
DEN,2017-02-23,28.9
DEN,2017-02-23,28.4
DEN,2017-02-23,28.9
DEN,2017-02-23,30.2
DEN,2017-02-23,30
DEN,2017-02-23,30
DEN,2017-02-23,30
DEN,2017-02-23,30
DEN,2017-02-23,30
DEN,2017-02-23,30.9
DEN,2017-02-23,30
DEN,2017-02-23,28.9
DEN,2017-02-23,28.9
DEN,2017-02-23,28.4
DEN,2017-02-23,28
DEN,2017-02-23,26.1
DEN,2017-02-23,25
DEN,2017-02-23,24.1
DEN,2017-02-23,24.1
DEN,2017-02-23,23
DEN,2017-02-23,23
DEN,2017-02-23,21.9
DEN,2017-02-23,21
DEN,2017-02-23,21
DEN,2017-02-23,21
DEN,2017-02-23,19.9
DEN,2017-02-23,19.9
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19.4
DEN,2017-02-23,19
DEN,2017-02-23,18
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-23,19
DEN,2017-02-24,19
DEN,2017-02-24,18
DEN,2017-02-24,18
DEN,2017-02-24,19
DEN,2017-02-24,19.4
DEN,2017-02-24,19
DEN,2017-02-24,19
DEN,2017-02-24,19
DEN,2017-02-24,18
DEN,2017-02-24,18
DEN,2017-02-24,18
DEN,2017-02-24,17.6
DEN,2017-02-24,17.6
DEN,2017-02-24,18
DEN,2017-02-24,17.6
DEN,2017-02-24,18
DEN,2017-02-24,17.1
DEN,2017-02-24,18
DEN,2017-02-24,18
DEN,2017-02-24,18
DEN,2017-02-24,17.6
DEN,2017-02-24,18
DEN,2017-02-24,18
DEN,2017-02-24,18
DEN,2017-02-24,19
DEN,2017-02-24,19
DEN,2017-02-24,21.2
DEN,2017-02-24,19.9
DEN,2017-02-24,19.9
DEN,2017-02-24,21.2
DEN,2017-02-24,21.9
DEN,2017-02-24,23
DEN,2017-02-24,21
DEN,2017-02-24,23
DEN,2017-02-24,23
DEN,2017-02-24,24.1
DEN,2017-02-24,23
DEN,2017-02-24,24.1
DEN,2017-02-24,24.1
DEN,2017-02-24,23
DEN,2017-02-24,23
DEN,2017-02-24,21.9
DEN,2017-02-24,19.9
DEN,2017-02-24,17.1
DEN,2017-02-24,19
DEN,2017-02-24,18
DEN,2017-02-24,19
DEN,2017-02-25,19
DEN,2017-02-25,19
DEN,2017-02-25,18
DEN,2017-02-25,17.1
DEN,2017-02-25,17.1
DEN,2017-02-25,15.1
DEN,2017-02-25,18
DEN,2017-02-25,19.9
DEN,2017-02-25,26.1
DEN,2017-02-25,28
DEN,2017-02-25,30.9
DEN,2017-02-25,33.1
DEN,2017-02-25,35.1
DEN,2017-02-25,35.1
DEN,2017-02-25,35.1
DEN,2017-02-25,37
DEN,2017-02-25,36
DEN,2017-02-25,33.1
DEN,2017-02-25,28
DEN,2017-02-25,26.1
DEN,2017-02-25,25
DEN,2017-02-25,25
DEN,2017-02-25,25
DEN,2017-02-25,21.9
DEN,2017-02-25,21.9
DEN,2017-02-26,23
DEN,2017-02-26,23
DEN,2017-02-26,15.1
DEN,2017-02-26,19
DEN,2017-02-26,15.1
DEN,2017-02-26,10.9
DEN,2017-02-26,14
DEN,2017-02-26,19.9
DEN,2017-02-26,28
DEN,2017-02-26,32
DEN,2017-02-26,34
DEN,2017-02-26,37
DEN,2017-02-26,39.9
DEN,2017-02-26,39.9
DEN,2017-02-26,42.1
DEN,2017-02-26,42.1
DEN,2017-02-26,39.9
DEN,2017-02-26,34
DEN,2017-02-26,30
DEN,2017-02-26,28
DEN,2017-02-26,23
DEN,2017-02-26,23
DEN,2017-02-26,23
DEN,2017-02-26,15.1
DEN,2017-02-27,21.9
DEN,2017-02-27,19
DEN,2017-02-27,24.1
DEN,2017-02-27,24.1
DEN,2017-02-27,21.9
DEN,2017-02-27,19.9
DEN,2017-02-27,19
DEN,2017-02-27,30
DEN,2017-02-27,39.9
DEN,2017-02-27,46.9
DEN,2017-02-27,50
DEN,2017-02-27,53.1
DEN,2017-02-27,55
DEN,2017-02-27,57.9
DEN,2017-02-27,54
DEN,2017-02-27,54
DEN,2017-02-27,52
DEN,2017-02-27,51.8
DEN,2017-02-27,52
DEN,2017-02-27,50
DEN,2017-02-27,46.9
DEN,2017-02-27,46
DEN,2017-02-27,36
DEN,2017-02-27,30.9
DEN,2017-02-27,28
DEN,2017-02-27,27
DEN,2017-02-27,24.1
DEN,2017-02-28,21.9
DEN,2017-02-28,21
DEN,2017-02-28,23
DEN,2017-02-28,23
DEN,2017-02-28,23
DEN,2017-02-28,23
DEN,2017-02-28,25
DEN,2017-02-28,28.9
DEN,2017-02-28,30
DEN,2017-02-28,34
DEN,2017-02-28,35.1
DEN,2017-02-28,33.1
DEN,2017-02-28,32
DEN,2017-02-28,30.2
DEN,2017-02-28,30.9
DEN,2017-02-28,30.2
DEN,2017-02-28,30.9
DEN,2017-02-28,30
DEN,2017-02-28,30
DEN,2017-02-28,30
DEN,2017-02-28,28.9
DEN,2017-02-28,28.9
DEN,2017-02-28,28.9
DEN,2017-02-28,28.4
DEN,2017-02-28,28.9
DEN,2017-02-28,28.9
DEN,2017-02-28,30
DEN,2017-02-28,30
DEN,2017-02-28,30
DEN,2017-02-28,28
DEN,2017-02-28,28
DEN,2017-02-28,26.6
DEN,2017-02-28,27
DEN,2017-02-28,26.1
DEN,2017-02-28,24.1
DEN,2017-02-28,24.1
DEN,2017-02-28,23
DEN,2017-02-28,21.9
DEN,2017-02-28,24.1
DEN,2017-02-28,25
DEN,2017-02-28,23
DEN,2017-03-01,26.1
DEN,2017-03-01,21.9
DEN,2017-03-01,24.1
DEN,2017-03-01,21
DEN,2017-03-01,16
DEN,2017-03-01,16
DEN,2017-03-01,15.1
DEN,2017-03-01,23
DEN,2017-03-01,30.9
DEN,2017-03-01,35.6
DEN,2017-03-01,37
DEN,2017-03-01,39
DEN,2017-03-01,42.1
DEN,2017-03-01,44.1
DEN,2017-03-01,44.1
DEN,2017-03-01,46.9
DEN,2017-03-01,44.1
DEN,2017-03-01,41
DEN,2017-03-01,39.9
DEN,2017-03-01,37.9
DEN,2017-03-01,36
DEN,2017-03-01,36
DEN,2017-03-01,35.1
DEN,2017-03-01,32
DEN,2017-03-01,30
DEN,2017-03-02,30
DEN,2017-03-02,28.9
DEN,2017-03-02,30.9
DEN,2017-03-02,24.1
DEN,2017-03-02,28.9
DEN,2017-03-02,25
DEN,2017-03-02,23
DEN,2017-03-02,33.1
DEN,2017-03-02,37.9
DEN,2017-03-02,42.1
DEN,2017-03-02,45
DEN,2017-03-02,48
DEN,2017-03-02,50
DEN,2017-03-02,51.1
DEN,2017-03-02,52
DEN,2017-03-02,52
DEN,2017-03-02,48.9
DEN,2017-03-02,41
DEN,2017-03-02,34
DEN,2017-03-02,35.1
DEN,2017-03-02,30.9
DEN,2017-03-02,33.1
DEN,2017-03-02,33.1
DEN,2017-03-02,27
DEN,2017-03-03,32
DEN,2017-03-03,30
DEN,2017-03-03,33.1
DEN,2017-03-03,32
DEN,2017-03-03,34
DEN,2017-03-03,36
DEN,2017-03-03,37.9
DEN,2017-03-03,41
DEN,2017-03-03,43
DEN,2017-03-03,46.9
DEN,2017-03-03,52
DEN,2017-03-03,57
DEN,2017-03-03,59
DEN,2017-03-03,63
DEN,2017-03-03,62.1
DEN,2017-03-03,63
DEN,2017-03-03,63
DEN,2017-03-03,54
DEN,2017-03-03,46.9
DEN,2017-03-03,42.1
DEN,2017-03-03,39
DEN,2017-03-03,35.1
DEN,2017-03-03,37
DEN,2017-03-03,37.9
DEN,2017-03-04,35.1
DEN,2017-03-04,34
DEN,2017-03-04,39
DEN,2017-03-04,39.9
DEN,2017-03-04,39.9
DEN,2017-03-04,42.1
DEN,2017-03-04,44.1
DEN,2017-03-04,45
DEN,2017-03-04,51.1
DEN,2017-03-04,53.1
DEN,2017-03-04,60.1
DEN,2017-03-04,63
DEN,2017-03-04,64.9
DEN,2017-03-04,66.9
DEN,2017-03-04,69.1
DEN,2017-03-04,70
DEN,2017-03-04,64.9
DEN,2017-03-04,54
DEN,2017-03-04,52
DEN,2017-03-04,46
DEN,2017-03-04,51.1
DEN,2017-03-04,42.1
DEN,2017-03-04,48
DEN,2017-03-04,48.9
DEN,2017-03-05,48
DEN,2017-03-05,46.9
DEN,2017-03-05,46.9
DEN,2017-03-05,46.9
DEN,2017-03-05,45
DEN,2017-03-05,46
DEN,2017-03-05,45
DEN,2017-03-05,48.9
DEN,2017-03-05,48.9
DEN,2017-03-05,52
DEN,2017-03-05,57.9
DEN,2017-03-05,61
DEN,2017-03-05,63
DEN,2017-03-05,68
DEN,2017-03-05,66.9
DEN,2017-03-05,66.9
DEN,2017-03-05,64.9
DEN,2017-03-05,62.1
DEN,2017-03-05,60.1
DEN,2017-03-05,55.9
DEN,2017-03-05,53.1
DEN,2017-03-05,54
DEN,2017-03-05,52
DEN,2017-03-05,48
DEN,2017-03-05,52
DEN,2017-03-05,52
DEN,2017-03-06,52
DEN,2017-03-06,51.1
DEN,2017-03-06,50
DEN,2017-03-06,46.9
DEN,2017-03-06,44.1
DEN,2017-03-06,45
DEN,2017-03-06,46.9
DEN,2017-03-06,37.9
DEN,2017-03-06,37.9
DEN,2017-03-06,37.9
DEN,2017-03-06,39
DEN,2017-03-06,37.9
DEN,2017-03-06,37.9
DEN,2017-03-06,39
DEN,2017-03-06,37
DEN,2017-03-06,36
DEN,2017-03-06,37
DEN,2017-03-06,34
DEN,2017-03-06,32
DEN,2017-03-06,30
DEN,2017-03-06,28.9
DEN,2017-03-06,28
DEN,2017-03-06,26.1
DEN,2017-03-06,26.1
DEN,2017-03-06,26.1
DEN,2017-03-07,27
DEN,2017-03-07,28
DEN,2017-03-07,28
DEN,2017-03-07,28.9
DEN,2017-03-07,24.1
DEN,2017-03-07,21.9
DEN,2017-03-07,30
DEN,2017-03-07,35.1
DEN,2017-03-07,37
DEN,2017-03-07,39
DEN,2017-03-07,42.1
DEN,2017-03-07,45
DEN,2017-03-07,48.9
DEN,2017-03-07,50
DEN,2017-03-07,51.1
DEN,2017-03-07,53.1
DEN,2017-03-07,51.1
DEN,2017-03-07,48
DEN,2017-03-07,45
DEN,2017-03-07,42.1
DEN,2017-03-07,34
DEN,2017-03-07,30
DEN,2017-03-07,28.9
DEN,2017-03-07,34
DEN,2017-03-08,37.9
DEN,2017-03-08,36
DEN,2017-03-08,37
DEN,2017-03-08,21.9
DEN,2017-03-08,27
DEN,2017-03-08,26.1
DEN,2017-03-08,43
DEN,2017-03-08,46.9
DEN,2017-03-08,54
DEN,2017-03-08,57.9
DEN,2017-03-08,59
DEN,2017-03-08,63
DEN,2017-03-08,64
DEN,2017-03-08,64.9
DEN,2017-03-08,64.9
DEN,2017-03-08,64
DEN,2017-03-08,63
DEN,2017-03-08,61
DEN,2017-03-08,60.1
DEN,2017-03-08,59
DEN,2017-03-08,57
DEN,2017-03-08,55
DEN,2017-03-08,53.1
DEN,2017-03-08,42.1
DEN,2017-03-08,39
DEN,2017-03-09,50
DEN,2017-03-09,48
DEN,2017-03-09,43
DEN,2017-03-09,44.1
DEN,2017-03-09,52
DEN,2017-03-09,53.1
DEN,2017-03-09,52
DEN,2017-03-09,46
DEN,2017-03-09,60.1
DEN,2017-03-09,64
DEN,2017-03-09,66
DEN,2017-03-09,68
DEN,2017-03-09,70
DEN,2017-03-09,70
DEN,2017-03-09,71.1
DEN,2017-03-09,68
DEN,2017-03-09,64.9
DEN,2017-03-09,62.1
DEN,2017-03-09,51.1
DEN,2017-03-09,46
DEN,2017-03-09,42.1
DEN,2017-03-09,39
DEN,2017-03-09,39
DEN,2017-03-09,36
DEN,2017-03-09,33.1
DEN,2017-03-10,32
DEN,2017-03-10,30.9
DEN,2017-03-10,30
DEN,2017-03-10,28.9
DEN,2017-03-10,28
DEN,2017-03-10,26.1
DEN,2017-03-10,28
DEN,2017-03-10,28
DEN,2017-03-10,32
DEN,2017-03-10,37
DEN,2017-03-10,42.1
DEN,2017-03-10,51.1
DEN,2017-03-10,55.9
DEN,2017-03-10,61
DEN,2017-03-10,62.1
DEN,2017-03-10,64
DEN,2017-03-10,62.1
DEN,2017-03-10,57
DEN,2017-03-10,57
DEN,2017-03-10,55
DEN,2017-03-10,48
DEN,2017-03-10,46
DEN,2017-03-10,46.9
DEN,2017-03-10,44.1
DEN,2017-03-10,45
DEN,2017-03-11,46
DEN,2017-03-11,44.1
DEN,2017-03-11,45
DEN,2017-03-11,44.1
DEN,2017-03-11,39
DEN,2017-03-11,35.1
DEN,2017-03-11,37.4
DEN,2017-03-11,37
DEN,2017-03-11,36
DEN,2017-03-11,34
DEN,2017-03-11,35.1
DEN,2017-03-11,35.1
DEN,2017-03-11,36
DEN,2017-03-11,36
DEN,2017-03-11,37.9
DEN,2017-03-11,39
DEN,2017-03-11,41
DEN,2017-03-11,43
DEN,2017-03-11,44.1
DEN,2017-03-11,46
DEN,2017-03-11,46.9
DEN,2017-03-11,46.9
DEN,2017-03-11,46.9
DEN,2017-03-11,46.9
DEN,2017-03-11,46.9
DEN,2017-03-11,43
DEN,2017-03-11,39.9
DEN,2017-03-11,35.1
DEN,2017-03-11,34
DEN,2017-03-11,35.1
DEN,2017-03-11,34
DEN,2017-03-11,37
DEN,2017-03-12,39
DEN,2017-03-12,39.9
DEN,2017-03-12,39.9
DEN,2017-03-12,37.9
DEN,2017-03-12,32
DEN,2017-03-12,32
DEN,2017-03-12,37.9
DEN,2017-03-12,44.1
DEN,2017-03-12,48.9
DEN,2017-03-12,57
DEN,2017-03-12,57
DEN,2017-03-12,60.1
DEN,2017-03-12,60.1
DEN,2017-03-12,48.9
DEN,2017-03-12,45
DEN,2017-03-12,43
DEN,2017-03-12,46
DEN,2017-03-12,48.9
DEN,2017-03-12,48
DEN,2017-03-12,46.9
DEN,2017-03-12,46
DEN,2017-03-12,43
DEN,2017-03-12,39.9
DEN,2017-03-12,39.9
